nm,n,k,wl
6970.0,3.4698196075,3.2916e-06,6.97
6980.0,3.4698193959,3.3146e-06,6.98
6990.0,3.4698191833,3.3379e-06,6.99
7000.0,3.4698189697,3.3613e-06,7.0
7010.0,3.469818755,3.3849e-06,7.01
7020.0,3.4698185394,3.4086e-06,7.02
7030.0,3.4698183228,3.4326e-06,7.03
7040.0,3.4698181051,3.4568e-06,7.04
7050.0,3.4698178864,3.4812e-06,7.05
7060.0,3.4698176666,3.5057e-06,7.06
7070.0,3.4698174458,3.5305e-06,7.07
7080.0,3.4698172239,3.5555e-06,7.08
7090.0,3.4698170009,3.5807e-06,7.09
7100.0,3.4698167769,3.6061e-06,7.1
7110.0,3.4698165517,3.6317e-06,7.11
7120.0,3.4698163255,3.6575e-06,7.12
7130.0,3.4698160981,3.6835e-06,7.13
7140.0,3.4698158696,3.7098e-06,7.14
7150.0,3.4698156399,3.7363e-06,7.15
7160.0,3.4698154091,3.763e-06,7.16
7170.0,3.4698151772,3.7899e-06,7.17
7180.0,3.469814944,3.8171e-06,7.18
7190.0,3.4698147097,3.8445e-06,7.19
7200.0,3.4698144742,3.8722e-06,7.2
7210.0,3.4698142375,3.9001e-06,7.21
7220.0,3.4698139995,3.9282e-06,7.22
7230.0,3.4698137603,3.9566e-06,7.23
7240.0,3.4698135199,3.9852e-06,7.24
7250.0,3.4698132782,4.0141e-06,7.25
7260.0,3.4698130352,4.0432e-06,7.26
7270.0,3.469812791,4.0726e-06,7.27
7280.0,3.4698125454,4.1023e-06,7.28
7290.0,3.4698122986,4.1323e-06,7.29
7300.0,3.4698120504,4.1625e-06,7.3
7310.0,3.4698118008,4.193e-06,7.31
7320.0,3.4698115499,4.2237e-06,7.32
7330.0,3.4698112976,4.2548e-06,7.33
7340.0,3.469811044,4.2862e-06,7.34
7350.0,3.4698107889,4.3178e-06,7.35
7360.0,3.4698105324,4.3497e-06,7.36
7370.0,3.4698102745,4.382e-06,7.37
7380.0,3.4698100151,4.4145e-06,7.38
7390.0,3.4698097542,4.4474e-06,7.39
7400.0,3.4698094919,4.4806e-06,7.4
7410.0,3.469809228,4.5141e-06,7.41
7420.0,3.4698089627,4.5479e-06,7.42
7430.0,3.4698086958,4.582e-06,7.43
7440.0,3.4698084273,4.6165e-06,7.44
7450.0,3.4698081572,4.6513e-06,7.45
7460.0,3.4698078856,4.6865e-06,7.46
7470.0,3.4698076123,4.7221e-06,7.47
7480.0,3.4698073374,4.7579e-06,7.48
7490.0,3.4698070608,4.7942e-06,7.49
7500.0,3.4698067825,4.8308e-06,7.5
7510.0,3.4698065025,4.8678e-06,7.51
7520.0,3.4698062208,4.9052e-06,7.52
7530.0,3.4698059374,4.943e-06,7.53
7540.0,3.4698056522,4.9812e-06,7.54
7550.0,3.4698053651,5.0197e-06,7.55
7560.0,3.4698050763,5.0587e-06,7.56
7570.0,3.4698047856,5.0981e-06,7.57
7580.0,3.469804493,5.1379e-06,7.58
7590.0,3.4698041986,5.1782e-06,7.59
7600.0,3.4698039022,5.2189e-06,7.6
7610.0,3.4698036038,5.2601e-06,7.61
7620.0,3.4698033035,5.3017e-06,7.62
7630.0,3.4698030011,5.3438e-06,7.63
7640.0,3.4698026967,5.3863e-06,7.64
7650.0,3.4698023902,5.4294e-06,7.65
7660.0,3.4698020817,5.4729e-06,7.66
7670.0,3.469801771,5.5169e-06,7.67
7680.0,3.4698014581,5.5615e-06,7.68
7690.0,3.469801143,5.6066e-06,7.69
7700.0,3.4698008257,5.6522e-06,7.7
7710.0,3.4698005061,5.6983e-06,7.71
7720.0,3.4698001842,5.7451e-06,7.72
7730.0,3.4697998599,5.7924e-06,7.73
7740.0,3.4697995333,5.8402e-06,7.74
7750.0,3.4697992042,5.8887e-06,7.75
7760.0,3.4697988727,5.9378e-06,7.76
7770.0,3.4697985387,5.9875e-06,7.77
7780.0,3.4697982021,6.0378e-06,7.78
7790.0,3.4697978629,6.0888e-06,7.79
7800.0,3.469797521,6.1405e-06,7.8
7810.0,3.4697971765,6.1928e-06,7.81
7820.0,3.4697968293,6.2458e-06,7.82
7830.0,3.4697964792,6.2996e-06,7.83
7840.0,3.4697961263,6.354e-06,7.84
7850.0,3.4697957706,6.4093e-06,7.85
7860.0,3.4697954119,6.4652e-06,7.86
7870.0,3.4697950502,6.522e-06,7.87
7880.0,3.4697946854,6.5796e-06,7.88
7890.0,3.4697943175,6.638e-06,7.89
7900.0,3.4697939464,6.6973e-06,7.9
7910.0,3.4697935721,6.7574e-06,7.91
7920.0,3.4697931945,6.8184e-06,7.92
7930.0,3.4697928135,6.8804e-06,7.93
7940.0,3.4697924291,6.9433e-06,7.94
7950.0,3.4697920411,7.0071e-06,7.95
7960.0,3.4697916496,7.072e-06,7.96
